2023-10-12 02:59:13,441 - tune.py [line:203] - INFO: Namespace(seed=42, model='NormalNNV2', gpu=0, dataset='geom-squirrel', logging=True, log_detail=True, log_detailedCh=False, id_log=1012014502, optuna_n_trials=202, n_epochs=2000, self_loop=True, udgraph=True, early_stop=True, patience=300, n_hidden=64, n_cv=1, start_cv=0, n_layers=4, lr1=0.03, lr2=0.02, wd1=1e-08, wd2=1e-05, dropout=0.9, dropout2=0.9, es_ckpt='TestTuningScript-geom-squirrel_NormalNNV2-geom-squirrel_trialNo2')
2022023-10-12 02:59:18,742 - tune.py [line:128] - INFO: Split_seeds:[1824]
2023-10-12 02:59:57,295 - tune.py [line:103] - INFO: Epoch 00620 | Time(s) 0.0619 | Val Loss 1.5927 | Val Acc 0.4971 | ETputs(KTEPS) 64934.28
2023-10-12 02:59:58,456 - tune.py [line:103] - INFO: Epoch 00640 | Time(s) 0.0618 | Val Loss 1.5918 | Val Acc 0.4971 | ETputs(KTEPS) 65064.93
2023-10-12 02:59:59,687 - tune.py [line:103] - INFO: Epoch 00660 | Time(s) 0.0618 | Val Loss 1.5912 | Val Acc 0.5154 | ETputs(KTEPS) 65074.18
2023-10-12 03:00:01,005 - tune.py [line:103] - INFO: Epoch 00680 | Time(s) 0.0619 | Val Loss 1.5917 | Val Acc 0.5010 | ETputs(KTEPS) 64946.19
2023-10-12 03:00:02,232 - tune.py [line:103] - INFO: Epoch 00700 | Time(s) 0.0619 | Val Loss 1.5906 | Val Acc 0.5096 | ETputs(KTEPS) 64963.36
2023-10-12 03:00:03,473 - tune.py [line:103] - INFO: Epoch 00720 | Time(s) 0.0619 | Val Loss 1.5902 | Val Acc 0.5231 | ETputs(KTEPS) 64958.84
2023-10-12 03:00:04,781 - tune.py [line:103] - INFO: Epoch 00740 | Time(s) 0.0620 | Val Loss 1.5916 | Val Acc 0.5077 | ETputs(KTEPS) 64865.63
2023-10-12 03:00:05,925 - tune.py [line:103] - INFO: Epoch 00760 | Time(s) 0.0618 | Val Loss 1.5899 | Val Acc 0.5163 | ETputs(KTEPS) 64997.30
2023-10-12 03:00:06,980 - tune.py [line:103] - INFO: Epoch 00780 | Time(s) 0.0616 | Val Loss 1.5898 | Val Acc 0.5087 | ETputs(KTEPS) 65244.23
2023-10-12 03:00:08,231 - tune.py [line:103] - INFO: Epoch 00800 | Time(s) 0.0616 | Val Loss 1.5889 | Val Acc 0.5260 | ETputs(KTEPS) 65220.53
